CPU Usage: 0.125000%, Memory Usage: 17.652762%
CPU Usage: 0.437774%, Memory Usage: 17.658947%
CPU Usage: 0.062461%, Memory Usage: 17.658947%
CPU Usage: 0.624610%, Memory Usage: 17.653018%
CPU Usage: 0.000000%, Memory Usage: 17.653018%
CPU Usage: 0.375704%, Memory Usage: 17.652558%
CPU Usage: 0.000000%, Memory Usage: 17.652558%
CPU Usage: 0.562500%, Memory Usage: 17.608958%
CPU Usage: 0.187032%, Memory Usage: 17.608958%
CPU Usage: 0.563204%, Memory Usage: 17.600729%
CPU Usage: 0.124766%, Memory Usage: 17.600729%
CPU Usage: 0.561798%, Memory Usage: 17.616983%
CPU Usage: 0.124844%, Memory Usage: 17.616983%
CPU Usage: 0.624610%, Memory Usage: 17.600525%
CPU Usage: 0.124844%, Memory Usage: 17.603745%
CPU Usage: 0.500000%, Memory Usage: 17.607374%
CPU Usage: 0.187266%, Memory Usage: 17.600525%
CPU Usage: 0.499064%, Memory Usage: 17.620357%
CPU Usage: 3.237858%, Memory Usage: 17.720028%
CPU Usage: 0.997506%, Memory Usage: 17.728615%
CPU Usage: 2.386935%, Memory Usage: 17.756931%
CPU Usage: 1.569366%, Memory Usage: 17.746811%
CPU Usage: 2.013845%, Memory Usage: 17.739809%
CPU Usage: 0.000000%, Memory Usage: 17.739809%
CPU Usage: 1.059850%, Memory Usage: 17.756063%
CPU Usage: 0.436954%, Memory Usage: 17.771805%
CPU Usage: 0.500626%, Memory Usage: 17.733010%
CPU Usage: 2.442079%, Memory Usage: 17.681642%
CPU Usage: 0.873908%, Memory Usage: 17.672032%
CPU Usage: 0.312110%, Memory Usage: 17.674895%
CPU Usage: 0.874453%, Memory Usage: 17.664467%
CPU Usage: 0.250313%, Memory Usage: 17.670908%
CPU Usage: 0.938086%, Memory Usage: 17.679750%
CPU Usage: 0.437227%, Memory Usage: 17.679699%
CPU Usage: 1.124297%, Memory Usage: 17.695749%
CPU Usage: 0.062617%, Memory Usage: 17.695391%
CPU Usage: 0.625391%, Memory Usage: 17.698356%
CPU Usage: 0.437227%, Memory Usage: 17.661554%
CPU Usage: 1.373283%, Memory Usage: 17.658538%
CPU Usage: 0.686213%, Memory Usage: 17.657925%
CPU Usage: 1.123596%, Memory Usage: 17.667943%
CPU Usage: 0.872818%, Memory Usage: 17.657720%
CPU Usage: 0.997506%, Memory Usage: 17.664059%
CPU Usage: 1.556663%, Memory Usage: 17.660532%
CPU Usage: 1.310044%, Memory Usage: 17.659663%
CPU Usage: 0.811486%, Memory Usage: 17.653478%
CPU Usage: 2.434457%, Memory Usage: 17.694778%
CPU Usage: 2.867830%, Memory Usage: 17.719772%
CPU Usage: 1.561524%, Memory Usage: 17.742109%
CPU Usage: 1.187500%, Memory Usage: 17.751769%
CPU Usage: 0.560050%, Memory Usage: 17.745227%
CPU Usage: 0.312695%, Memory Usage: 17.751769%
CPU Usage: 1.930262%, Memory Usage: 17.758107%
CPU Usage: 2.236025%, Memory Usage: 17.773237%
CPU Usage: 1.059850%, Memory Usage: 17.779830%
CPU Usage: 0.812500%, Memory Usage: 17.779268%
CPU Usage: 1.935081%, Memory Usage: 17.789644%
CPU Usage: 1.936290%, Memory Usage: 17.802218%
CPU Usage: 0.625782%, Memory Usage: 17.792506%
CPU Usage: 0.872818%, Memory Usage: 17.801809%
CPU Usage: 1.998751%, Memory Usage: 17.942984%
CPU Usage: 2.677460%, Memory Usage: 17.965627%
CPU Usage: 2.727836%, Memory Usage: 17.984028%
CPU Usage: 2.620087%, Memory Usage: 18.003400%
CPU Usage: 2.943018%, Memory Usage: 18.024357%
CPU Usage: 2.570533%, Memory Usage: 18.027219%
CPU Usage: 2.383940%, Memory Usage: 18.046131%
CPU Usage: 2.445141%, Memory Usage: 18.052213%
CPU Usage: 3.862928%, Memory Usage: 18.093922%
CPU Usage: 4.582043%, Memory Usage: 18.099084%
CPU Usage: 1.992528%, Memory Usage: 18.115441%
CPU Usage: 1.186017%, Memory Usage: 18.102253%
CPU Usage: 1.125000%, Memory Usage: 18.127810%
CPU Usage: 0.876095%, Memory Usage: 18.124385%
CPU Usage: 0.563557%, Memory Usage: 18.127708%
CPU Usage: 0.501567%, Memory Usage: 18.111505%
CPU Usage: 0.937500%, Memory Usage: 18.100004%
CPU Usage: 1.746725%, Memory Usage: 18.099749%
CPU Usage: 1.926663%, Memory Usage: 18.109460%
CPU Usage: 1.428571%, Memory Usage: 18.105780%
CPU Usage: 0.997506%, Memory Usage: 18.102304%
CPU Usage: 1.745636%, Memory Usage: 18.111863%
CPU Usage: 1.623985%, Memory Usage: 18.065094%
CPU Usage: 0.687930%, Memory Usage: 18.068825%
CPU Usage: 0.562500%, Memory Usage: 18.068825%
CPU Usage: 1.125704%, Memory Usage: 18.077514%
CPU Usage: 1.748907%, Memory Usage: 18.070410%
CPU Usage: 1.805729%, Memory Usage: 18.031564%
CPU Usage: 0.998752%, Memory Usage: 18.038208%
CPU Usage: 1.251564%, Memory Usage: 18.057018%
CPU Usage: 1.250782%, Memory Usage: 18.057018%
CPU Usage: 0.125392%, Memory Usage: 18.063100%
CPU Usage: 0.313480%, Memory Usage: 18.059829%
CPU Usage: 0.814026%, Memory Usage: 18.056609%
CPU Usage: 1.495327%, Memory Usage: 18.088350%
CPU Usage: 1.061836%, Memory Usage: 18.057427%
CPU Usage: 1.059850%, Memory Usage: 18.073374%
CPU Usage: 1.185278%, Memory Usage: 18.057274%
CPU Usage: 1.314966%, Memory Usage: 18.060391%
CPU Usage: 1.499063%, Memory Usage: 18.037237%
CPU Usage: 0.934579%, Memory Usage: 18.043780%
CPU Usage: 0.873362%, Memory Usage: 18.037237%
CPU Usage: 0.939850%, Memory Usage: 18.059267%
CPU Usage: 0.752351%, Memory Usage: 18.065349%
CPU Usage: 0.624220%, Memory Usage: 18.062078%
CPU Usage: 0.562500%, Memory Usage: 18.045875%
CPU Usage: 1.378446%, Memory Usage: 18.070716%
CPU Usage: 1.440200%, Memory Usage: 18.068467%
CPU Usage: 0.563204%, Memory Usage: 18.055842%
CPU Usage: 0.624610%, Memory Usage: 18.056558%
CPU Usage: 1.186758%, Memory Usage: 18.066014%
CPU Usage: 1.125000%, Memory Usage: 18.062436%
CPU Usage: 0.562500%, Memory Usage: 18.059216%
CPU Usage: 0.997506%, Memory Usage: 18.068314%
CPU Usage: 1.686446%, Memory Usage: 18.077514%
CPU Usage: 1.623985%, Memory Usage: 18.072096%
CPU Usage: 1.060512%, Memory Usage: 18.047306%
CPU Usage: 0.751880%, Memory Usage: 18.042706%
CPU Usage: 1.065163%, Memory Usage: 18.077974%
CPU Usage: 1.312500%, Memory Usage: 18.077412%
CPU Usage: 0.749532%, Memory Usage: 18.077412%
CPU Usage: 0.438048%, Memory Usage: 18.067650%
CPU Usage: 1.246106%, Memory Usage: 18.070921%
CPU Usage: 1.745636%, Memory Usage: 18.044802%
CPU Usage: 1.063164%, Memory Usage: 18.044751%
CPU Usage: 0.500000%, Memory Usage: 18.044342%
CPU Usage: 0.376412%, Memory Usage: 18.031819%
CPU Usage: 1.500938%, Memory Usage: 18.033250%
CPU Usage: 1.434810%, Memory Usage: 18.045875%
CPU Usage: 0.562500%, Memory Usage: 18.036010%
CPU Usage: 0.500000%, Memory Usage: 18.042553%
CPU Usage: 1.377583%, Memory Usage: 18.049044%
CPU Usage: 1.440200%, Memory Usage: 18.049044%
CPU Usage: 0.748130%, Memory Usage: 18.051242%
CPU Usage: 1.305970%, Memory Usage: 18.041531%
CPU Usage: 1.310044%, Memory Usage: 18.044597%
CPU Usage: 1.188243%, Memory Usage: 18.060443%
CPU Usage: 0.999375%, Memory Usage: 18.050680%
CPU Usage: 0.935162%, Memory Usage: 18.065809%
CPU Usage: 1.122195%, Memory Usage: 18.055945%
CPU Usage: 1.434810%, Memory Usage: 18.077668%
CPU Usage: 1.063830%, Memory Usage: 18.068007%
CPU Usage: 0.375704%, Memory Usage: 18.064787%
CPU Usage: 0.438048%, Memory Usage: 18.071227%
CPU Usage: 1.249219%, Memory Usage: 18.054922%
CPU Usage: 1.433022%, Memory Usage: 18.045109%
CPU Usage: 1.305970%, Memory Usage: 18.067087%
CPU Usage: 1.245330%, Memory Usage: 18.067087%
CPU Usage: 1.310861%, Memory Usage: 18.083086%
CPU Usage: 1.248439%, Memory Usage: 18.073425%
CPU Usage: 0.748596%, Memory Usage: 18.078946%
CPU Usage: 0.750000%, Memory Usage: 18.075265%
CPU Usage: 1.064496%, Memory Usage: 18.094944%
CPU Usage: 1.126408%, Memory Usage: 18.081706%
CPU Usage: 1.059850%, Memory Usage: 18.078486%
CPU Usage: 1.184539%, Memory Usage: 18.081450%
CPU Usage: 0.998752%, Memory Usage: 18.083852%
CPU Usage: 1.809108%, Memory Usage: 18.092286%
CPU Usage: 1.674938%, Memory Usage: 18.088504%
CPU Usage: 0.625000%, Memory Usage: 18.084824%
CPU Usage: 0.625391%, Memory Usage: 18.091366%
CPU Usage: 1.064496%, Memory Usage: 18.107467%
CPU Usage: 0.878294%, Memory Usage: 18.107467%
CPU Usage: 0.500939%, Memory Usage: 18.100924%
CPU Usage: 0.935162%, Memory Usage: 18.098113%
CPU Usage: 1.620948%, Memory Usage: 18.082932%
CPU Usage: 1.685393%, Memory Usage: 18.106036%
CPU Usage: 1.307597%, Memory Usage: 18.096273%
CPU Usage: 1.428571%, Memory Usage: 18.096529%
CPU Usage: 1.430348%, Memory Usage: 18.095966%
CPU Usage: 1.618929%, Memory Usage: 18.092337%
CPU Usage: 1.185278%, Memory Usage: 18.082319%
CPU Usage: 0.563557%, Memory Usage: 18.082319%
CPU Usage: 0.563910%, Memory Usage: 18.073068%
CPU Usage: 1.248439%, Memory Usage: 18.121165%
CPU Usage: 1.248439%, Memory Usage: 18.107927%
CPU Usage: 1.309227%, Memory Usage: 18.140435%
CPU Usage: 1.311680%, Memory Usage: 18.140435%
CPU Usage: 1.560549%, Memory Usage: 18.133637%
CPU Usage: 1.742377%, Memory Usage: 18.117332%
CPU Usage: 2.057357%, Memory Usage: 18.178208%
CPU Usage: 1.879699%, Memory Usage: 18.180048%
CPU Usage: 0.878294%, Memory Usage: 18.170694%
CPU Usage: 1.125704%, Memory Usage: 18.173608%
CPU Usage: 0.562149%, Memory Usage: 18.173608%
CPU Usage: 0.500939%, Memory Usage: 18.173045%
CPU Usage: 1.191223%, Memory Usage: 18.190015%
CPU Usage: 1.127113%, Memory Usage: 18.169927%
CPU Usage: 0.688360%, Memory Usage: 18.169058%
CPU Usage: 0.688360%, Memory Usage: 18.175039%
CPU Usage: 0.687071%, Memory Usage: 18.184188%
CPU Usage: 0.939850%, Memory Usage: 18.197324%
CPU Usage: 0.815558%, Memory Usage: 18.199471%
CPU Usage: 0.562852%, Memory Usage: 18.205860%
CPU Usage: 0.625391%, Memory Usage: 18.209080%
CPU Usage: 1.188986%, Memory Usage: 18.170490%
CPU Usage: 1.686446%, Memory Usage: 18.201975%
CPU Usage: 0.999375%, Memory Usage: 18.231110%
CPU Usage: 0.934579%, Memory Usage: 18.207649%
CPU Usage: 1.495327%, Memory Usage: 18.220530%
CPU Usage: 1.371571%, Memory Usage: 18.226408%
CPU Usage: 0.998129%, Memory Usage: 18.210205%
CPU Usage: 0.749532%, Memory Usage: 18.215878%
CPU Usage: 0.500313%, Memory Usage: 18.209694%
CPU Usage: 1.371571%, Memory Usage: 18.238317%
CPU Usage: 1.494396%, Memory Usage: 18.244400%
CPU Usage: 0.935162%, Memory Usage: 18.242304%
CPU Usage: 0.996885%, Memory Usage: 18.242764%
CPU Usage: 1.311680%, Memory Usage: 18.245422%
CPU Usage: 1.066499%, Memory Usage: 18.235506%
CPU Usage: 0.438322%, Memory Usage: 18.232286%
CPU Usage: 0.623830%, Memory Usage: 18.235148%
CPU Usage: 1.310044%, Memory Usage: 18.239033%
CPU Usage: 1.372427%, Memory Usage: 18.239033%
CPU Usage: 0.810474%, Memory Usage: 18.229321%
CPU Usage: 0.810979%, Memory Usage: 18.228605%
CPU Usage: 2.355859%, Memory Usage: 18.254776%
CPU Usage: 2.660891%, Memory Usage: 18.267298%
CPU Usage: 0.935745%, Memory Usage: 18.225130%
CPU Usage: 0.935745%, Memory Usage: 18.221245%
CPU Usage: 1.184539%, Memory Usage: 18.260040%
CPU Usage: 1.001252%, Memory Usage: 18.259938%
CPU Usage: 0.750469%, Memory Usage: 18.262647%
CPU Usage: 0.625000%, Memory Usage: 18.262954%
CPU Usage: 0.625000%, Memory Usage: 18.256820%
CPU Usage: 0.691389%, Memory Usage: 18.258916%
CPU Usage: 1.127820%, Memory Usage: 18.274608%
CPU Usage: 0.936330%, Memory Usage: 18.274608%
CPU Usage: 0.625391%, Memory Usage: 18.268525%
CPU Usage: 1.497193%, Memory Usage: 18.255082%
CPU Usage: 1.618929%, Memory Usage: 18.261522%
CPU Usage: 1.059190%, Memory Usage: 18.277214%
CPU Usage: 0.935162%, Memory Usage: 18.264283%
CPU Usage: 1.310044%, Memory Usage: 18.276550%
CPU Usage: 1.372427%, Memory Usage: 18.276345%
CPU Usage: 0.625782%, Memory Usage: 18.266532%
CPU Usage: 1.061836%, Memory Usage: 18.277061%
CPU Usage: 1.310861%, Memory Usage: 18.283501%
CPU Usage: 1.436602%, Memory Usage: 18.308547%
CPU Usage: 1.433915%, Memory Usage: 18.291986%
CPU Usage: 0.810474%, Memory Usage: 18.259887%
CPU Usage: 0.563204%, Memory Usage: 18.259529%
CPU Usage: 0.815047%, Memory Usage: 18.253140%
CPU Usage: 1.000625%, Memory Usage: 18.240668%
CPU Usage: 0.748596%, Memory Usage: 18.247926%
CPU Usage: 0.687071%, Memory Usage: 18.248693%
CPU Usage: 1.990050%, Memory Usage: 18.309313%
CPU Usage: 1.866833%, Memory Usage: 18.299602%
CPU Usage: 0.872274%, Memory Usage: 18.299244%
CPU Usage: 1.057214%, Memory Usage: 18.282939%
CPU Usage: 1.555694%, Memory Usage: 18.296024%
CPU Usage: 1.617922%, Memory Usage: 18.282939%
CPU Usage: 0.686642%, Memory Usage: 18.295922%
CPU Usage: 0.562149%, Memory Usage: 18.289175%
CPU Usage: 1.125704%, Memory Usage: 18.286670%
CPU Usage: 0.878294%, Memory Usage: 18.292753%
CPU Usage: 0.687930%, Memory Usage: 18.304049%
CPU Usage: 1.121495%, Memory Usage: 18.303947%
CPU Usage: 1.124297%, Memory Usage: 18.304560%
CPU Usage: 0.876644%, Memory Usage: 18.304151%
CPU Usage: 0.438322%, Memory Usage: 18.307013%
CPU Usage: 0.375704%, Memory Usage: 18.294439%
CPU Usage: 0.500000%, Memory Usage: 18.287999%
CPU Usage: 1.372427%, Memory Usage: 18.288306%
CPU Usage: 1.371571%, Memory Usage: 18.288306%
CPU Usage: 0.685786%, Memory Usage: 18.287386%
CPU Usage: 0.997506%, Memory Usage: 18.309211%
CPU Usage: 1.621959%, Memory Usage: 18.305838%
CPU Usage: 1.434810%, Memory Usage: 18.307985%
CPU Usage: 0.935162%, Memory Usage: 18.294439%
CPU Usage: 0.872818%, Memory Usage: 18.300522%
CPU Usage: 0.938673%, Memory Usage: 18.304458%
CPU Usage: 1.185278%, Memory Usage: 18.287948%
CPU Usage: 0.872274%, Memory Usage: 18.290248%
CPU Usage: 0.500313%, Memory Usage: 18.293111%
CPU Usage: 0.751409%, Memory Usage: 18.302720%
CPU Usage: 1.619938%, Memory Usage: 18.301646%
CPU Usage: 1.369863%, Memory Usage: 18.297302%
CPU Usage: 0.624610%, Memory Usage: 18.319996%
CPU Usage: 0.624610%, Memory Usage: 18.323216%
CPU Usage: 1.310044%, Memory Usage: 18.300880%
CPU Usage: 1.310044%, Memory Usage: 18.300880%
CPU Usage: 0.686213%, Memory Usage: 18.309211%
CPU Usage: 0.562149%, Memory Usage: 18.296075%
CPU Usage: 1.371571%, Memory Usage: 18.304969%
CPU Usage: 1.681196%, Memory Usage: 18.304713%
CPU Usage: 0.813517%, Memory Usage: 18.320303%
CPU Usage: 0.563910%, Memory Usage: 18.320303%
CPU Usage: 1.313321%, Memory Usage: 18.294031%
CPU Usage: 1.314143%, Memory Usage: 18.294031%
CPU Usage: 0.500000%, Memory Usage: 18.296893%
CPU Usage: 0.873362%, Memory Usage: 18.296893%
CPU Usage: 1.371571%, Memory Usage: 18.312943%
CPU Usage: 1.123596%, Memory Usage: 18.309620%
CPU Usage: 0.500313%, Memory Usage: 18.316163%
CPU Usage: 0.500939%, Memory Usage: 18.309722%
CPU Usage: 1.927861%, Memory Usage: 18.301238%
CPU Usage: 1.864512%, Memory Usage: 18.287539%
CPU Usage: 0.500313%, Memory Usage: 18.291270%
CPU Usage: 0.500626%, Memory Usage: 18.313351%
CPU Usage: 1.494396%, Memory Usage: 18.294337%
CPU Usage: 1.679104%, Memory Usage: 18.268167%
CPU Usage: 0.810979%, Memory Usage: 18.284370%
CPU Usage: 0.749064%, Memory Usage: 18.268167%
CPU Usage: 1.801242%, Memory Usage: 18.303691%
CPU Usage: 1.805729%, Memory Usage: 18.306451%
CPU Usage: 0.751409%, Memory Usage: 18.324596%
CPU Usage: 0.438322%, Memory Usage: 18.324239%
CPU Usage: 0.375940%, Memory Usage: 18.323165%
CPU Usage: 1.001879%, Memory Usage: 18.332059%
CPU Usage: 0.938086%, Memory Usage: 18.332059%
CPU Usage: 0.375469%, Memory Usage: 18.332059%
CPU Usage: 0.437774%, Memory Usage: 18.319587%
CPU Usage: 1.310044%, Memory Usage: 18.338193%
CPU Usage: 1.372427%, Memory Usage: 18.332314%
CPU Usage: 0.749064%, Memory Usage: 18.325005%
CPU Usage: 0.811486%, Memory Usage: 18.347291%
CPU Usage: 1.314143%, Memory Usage: 18.357207%
CPU Usage: 1.373283%, Memory Usage: 18.359558%
CPU Usage: 0.873362%, Memory Usage: 18.362420%
CPU Usage: 0.625000%, Memory Usage: 18.364363%
CPU Usage: 0.876644%, Memory Usage: 18.349795%
CPU Usage: 1.063164%, Memory Usage: 18.349182%
CPU Usage: 0.625000%, Memory Usage: 18.339368%
CPU Usage: 0.625000%, Memory Usage: 18.339368%
CPU Usage: 0.874453%, Memory Usage: 18.330117%
CPU Usage: 1.500000%, Memory Usage: 18.360938%
CPU Usage: 2.127660%, Memory Usage: 18.370241%
CPU Usage: 1.560549%, Memory Usage: 18.363545%
CPU Usage: 0.686642%, Memory Usage: 18.360120%
CPU Usage: 1.125704%, Memory Usage: 18.379748%
CPU Usage: 1.250782%, Memory Usage: 18.368605%
CPU Usage: 0.749064%, Memory Usage: 18.374125%
CPU Usage: 0.810979%, Memory Usage: 18.377345%
CPU Usage: 1.436602%, Memory Usage: 18.377141%
CPU Usage: 1.558603%, Memory Usage: 18.370598%
CPU Usage: 0.934579%, Memory Usage: 18.367225%
CPU Usage: 0.687930%, Memory Usage: 18.363391%
CPU Usage: 1.253133%, Memory Usage: 18.402238%
CPU Usage: 1.252348%, Memory Usage: 18.387159%
CPU Usage: 0.749532%, Memory Usage: 18.416856%
CPU Usage: 0.935745%, Memory Usage: 18.410211%
CPU Usage: 1.557632%, Memory Usage: 18.386188%
CPU Usage: 1.434810%, Memory Usage: 18.382866%
CPU Usage: 1.123596%, Memory Usage: 18.365998%
CPU Usage: 1.053937%, Memory Usage: 18.359456%
CPU Usage: 1.251564%, Memory Usage: 18.356082%
CPU Usage: 1.620948%, Memory Usage: 18.343508%
CPU Usage: 0.936330%, Memory Usage: 18.353271%
CPU Usage: 0.873362%, Memory Usage: 18.355980%
CPU Usage: 1.558603%, Memory Usage: 18.384399%
CPU Usage: 1.498127%, Memory Usage: 18.384501%
CPU Usage: 0.625000%, Memory Usage: 18.384501%
CPU Usage: 0.437500%, Memory Usage: 18.399017%
CPU Usage: 1.497193%, Memory Usage: 18.395491%
CPU Usage: 1.931464%, Memory Usage: 18.398608%
CPU Usage: 1.496259%, Memory Usage: 18.379850%
CPU Usage: 0.937500%, Memory Usage: 18.363647%
CPU Usage: 0.933998%, Memory Usage: 18.359916%
CPU Usage: 1.370717%, Memory Usage: 18.353322%
CPU Usage: 1.001879%, Memory Usage: 18.353066%
CPU Usage: 0.563204%, Memory Usage: 18.346626%
CPU Usage: 0.438322%, Memory Usage: 18.340288%
CPU Usage: 1.375860%, Memory Usage: 18.335381%
CPU Usage: 1.687500%, Memory Usage: 18.356593%
CPU Usage: 1.310044%, Memory Usage: 18.343559%
CPU Usage: 0.934579%, Memory Usage: 18.340339%
CPU Usage: 1.187500%, Memory Usage: 18.368963%
CPU Usage: 1.186758%, Memory Usage: 18.364874%
CPU Usage: 0.624610%, Memory Usage: 18.357973%
CPU Usage: 0.624220%, Memory Usage: 18.367583%
CPU Usage: 0.812500%, Memory Usage: 18.365027%
CPU Usage: 0.751409%, Memory Usage: 18.364874%
CPU Usage: 0.811486%, Memory Usage: 18.364771%
CPU Usage: 1.183064%, Memory Usage: 18.378623%
CPU Usage: 0.687071%, Memory Usage: 18.378623%
CPU Usage: 1.373283%, Memory Usage: 18.387619%
CPU Usage: 1.496259%, Memory Usage: 18.387108%
CPU Usage: 0.624220%, Memory Usage: 18.387108%
CPU Usage: 0.375235%, Memory Usage: 18.380565%
CPU Usage: 1.313321%, Memory Usage: 18.389561%
CPU Usage: 1.559576%, Memory Usage: 18.381486%
CPU Usage: 0.500626%, Memory Usage: 18.387619%
CPU Usage: 0.375940%, Memory Usage: 18.381128%
CPU Usage: 1.996257%, Memory Usage: 18.435563%
CPU Usage: 1.872659%, Memory Usage: 18.435563%
CPU Usage: 0.375704%, Memory Usage: 18.435717%
CPU Usage: 0.687930%, Memory Usage: 18.427130%
CPU Usage: 1.124297%, Memory Usage: 18.439857%
CPU Usage: 1.371571%, Memory Usage: 18.433417%
CPU Usage: 0.871731%, Memory Usage: 18.433417%
CPU Usage: 0.561798%, Memory Usage: 18.429941%
CPU Usage: 1.125704%, Memory Usage: 18.452431%
CPU Usage: 1.000000%, Memory Usage: 18.445888%
CPU Usage: 0.750000%, Memory Usage: 18.445326%
CPU Usage: 1.061174%, Memory Usage: 18.444355%
CPU Usage: 1.617922%, Memory Usage: 18.434643%
CPU Usage: 1.495327%, Memory Usage: 18.437097%
CPU Usage: 0.872274%, Memory Usage: 18.439959%
CPU Usage: 1.058531%, Memory Usage: 18.424216%
CPU Usage: 1.186758%, Memory Usage: 18.413994%
CPU Usage: 0.938086%, Memory Usage: 18.414760%
CPU Usage: 0.625000%, Memory Usage: 18.404947%
CPU Usage: 0.812500%, Memory Usage: 18.411387%
CPU Usage: 0.688360%, Memory Usage: 18.406378%
CPU Usage: 1.314143%, Memory Usage: 18.434899%
CPU Usage: 1.373283%, Memory Usage: 18.431014%
CPU Usage: 1.055245%, Memory Usage: 18.421456%
CPU Usage: 1.118012%, Memory Usage: 18.426976%
CPU Usage: 1.371571%, Memory Usage: 18.413636%
CPU Usage: 1.124297%, Memory Usage: 18.423398%
CPU Usage: 0.187852%, Memory Usage: 18.429839%
CPU Usage: 0.562149%, Memory Usage: 18.432701%
CPU Usage: 1.062500%, Memory Usage: 18.430452%
CPU Usage: 1.313321%, Memory Usage: 18.450744%
CPU Usage: 1.059850%, Memory Usage: 18.453606%
CPU Usage: 1.061174%, Memory Usage: 18.435563%
CPU Usage: 1.375000%, Memory Usage: 18.432088%
CPU Usage: 1.062500%, Memory Usage: 18.434950%
CPU Usage: 0.624610%, Memory Usage: 18.434950%
CPU Usage: 0.437774%, Memory Usage: 18.436841%
CPU Usage: 0.626174%, Memory Usage: 18.441237%
CPU Usage: 1.126408%, Memory Usage: 18.462449%
CPU Usage: 0.937500%, Memory Usage: 18.452789%
CPU Usage: 0.749532%, Memory Usage: 18.425954%
CPU Usage: 0.750939%, Memory Usage: 18.419412%
CPU Usage: 1.496259%, Memory Usage: 18.437710%
CPU Usage: 1.435705%, Memory Usage: 18.443384%
CPU Usage: 0.749064%, Memory Usage: 18.446246%
CPU Usage: 0.810474%, Memory Usage: 18.433366%
CPU Usage: 0.939261%, Memory Usage: 18.423450%
CPU Usage: 1.188243%, Memory Usage: 18.426670%
CPU Usage: 0.810474%, Memory Usage: 18.429890%
CPU Usage: 0.561447%, Memory Usage: 18.423347%
CPU Usage: 1.375000%, Memory Usage: 18.467203%
CPU Usage: 1.313321%, Memory Usage: 18.460660%
CPU Usage: 0.810979%, Memory Usage: 18.450233%
CPU Usage: 0.935162%, Memory Usage: 18.442668%
CPU Usage: 1.063830%, Memory Usage: 18.439244%
CPU Usage: 1.001252%, Memory Usage: 18.442464%
CPU Usage: 0.809465%, Memory Usage: 18.445531%
CPU Usage: 0.995644%, Memory Usage: 18.445531%
CPU Usage: 1.126408%, Memory Usage: 18.471292%
CPU Usage: 1.002506%, Memory Usage: 18.451971%
CPU Usage: 0.935745%, Memory Usage: 18.453658%
CPU Usage: 0.873908%, Memory Usage: 18.456878%
CPU Usage: 1.001252%, Memory Usage: 18.437761%
CPU Usage: 1.127113%, Memory Usage: 18.430861%
CPU Usage: 0.625391%, Memory Usage: 18.430401%
CPU Usage: 0.437774%, Memory Usage: 18.417214%
CPU Usage: 0.938086%, Memory Usage: 18.427845%
CPU Usage: 1.001252%, Memory Usage: 18.421201%
CPU Usage: 0.562500%, Memory Usage: 18.426414%
CPU Usage: 0.686213%, Memory Usage: 18.422938%
CPU Usage: 0.688360%, Memory Usage: 18.439090%
CPU Usage: 1.191970%, Memory Usage: 18.448955%
CPU Usage: 1.186758%, Memory Usage: 18.438886%
CPU Usage: 0.625000%, Memory Usage: 18.444968%
CPU Usage: 0.313283%, Memory Usage: 18.447831%
CPU Usage: 1.065831%, Memory Usage: 18.419565%
CPU Usage: 1.562500%, Memory Usage: 18.438375%
CPU Usage: 0.500313%, Memory Usage: 18.431832%
CPU Usage: 0.438048%, Memory Usage: 18.478856%
CPU Usage: 1.249219%, Memory Usage: 18.459178%
CPU Usage: 1.313321%, Memory Usage: 18.464647%
CPU Usage: 0.625782%, Memory Usage: 18.458104%
CPU Usage: 0.500626%, Memory Usage: 18.458156%
CPU Usage: 1.163503%, Memory Usage: 18.444968%
CPU Usage: 1.125704%, Memory Usage: 18.457542%
CPU Usage: 0.438871%, Memory Usage: 18.456827%
CPU Usage: 0.375940%, Memory Usage: 18.450029%
CPU Usage: 0.438322%, Memory Usage: 18.453249%
CPU Usage: 0.939261%, Memory Usage: 18.481565%
CPU Usage: 1.125704%, Memory Usage: 18.475432%
CPU Usage: 1.059850%, Memory Usage: 18.484581%
CPU Usage: 0.874453%, Memory Usage: 18.481259%
CPU Usage: 1.686446%, Memory Usage: 18.459689%
CPU Usage: 1.809108%, Memory Usage: 18.461580%
CPU Usage: 0.438048%, Memory Usage: 18.470985%
CPU Usage: 0.250627%, Memory Usage: 18.473950%
CPU Usage: 1.250782%, Memory Usage: 18.482792%
CPU Usage: 1.560549%, Memory Usage: 18.463471%
CPU Usage: 0.810474%, Memory Usage: 18.460251%
CPU Usage: 0.686213%, Memory Usage: 18.495622%
CPU Usage: 1.620948%, Memory Usage: 18.508093%
CPU Usage: 1.621959%, Memory Usage: 18.511313%
CPU Usage: 0.624610%, Memory Usage: 18.513665%
CPU Usage: 0.500626%, Memory Usage: 18.496899%
CPU Usage: 1.001252%, Memory Usage: 18.510342%
CPU Usage: 1.371571%, Memory Usage: 18.497871%
CPU Usage: 0.809969%, Memory Usage: 18.487955%
CPU Usage: 0.623441%, Memory Usage: 18.493730%
CPU Usage: 1.186758%, Memory Usage: 18.493986%
CPU Usage: 1.124297%, Memory Usage: 18.497206%
CPU Usage: 1.121495%, Memory Usage: 18.502726%
CPU Usage: 1.124297%, Memory Usage: 18.495775%
CPU Usage: 0.815558%, Memory Usage: 18.502317%
CPU Usage: 1.188986%, Memory Usage: 18.466538%
CPU Usage: 0.810979%, Memory Usage: 18.473081%
CPU Usage: 0.125156%, Memory Usage: 18.469094%
